Date,Passengers,Diff1,Diff2,log,log_diff,Lag_1,Lag_2,Lag_3,Lag_12,Lag_24,Lag_36
1951-04-01,178.0,0.0,-28.0,5.181783550292085,0.0,178.0,150.0,145.0,135.0,129.0,0.0
1951-05-01,172.0,-6.0,-6.0,5.147494476813453,-0.0342890734786323,178.0,178.0,150.0,125.0,121.0,0.0
1951-06-01,178.0,6.0,12.0,5.181783550292085,0.0342890734786323,172.0,178.0,178.0,149.0,135.0,0.0
1951-07-01,199.0,21.0,15.0,5.293304824724492,0.1115212744324072,178.0,172.0,178.0,149.0,148.0,0.0
1951-08-01,199.0,0.0,-21.0,5.293304824724492,0.0,199.0,178.0,172.0,149.0,148.0,0.0
1951-09-01,184.0,-15.0,-15.0,5.214935757608986,-0.0783690671155064,199.0,199.0,178.0,158.0,136.0,0.0
1951-10-01,162.0,-22.0,-7.0,5.087596335232384,-0.1273394223766022,184.0,199.0,199.0,133.0,119.0,0.0
1951-11-01,146.0,-16.0,6.0,4.983606621708336,-0.1039897135240472,162.0,184.0,199.0,114.0,104.0,0.0
1951-12-01,166.0,20.0,36.0,5.111987788356544,0.1283811666482073,146.0,162.0,184.0,140.0,104.0,0.0
1952-01-01,171.0,5.0,-15.0,5.14166355650266,0.0296757681461166,166.0,146.0,162.0,145.0,104.0,112.0
1952-02-01,180.0,9.0,4.0,5.19295685089021,0.0512932943875501,171.0,166.0,146.0,150.0,126.0,118.0
1952-03-01,193.0,13.0,4.0,5.262690188904886,0.0697333380146751,180.0,171.0,166.0,178.0,141.0,132.0
1952-04-01,181.0,-12.0,-25.0,5.198497031265826,-0.0641931576390595,193.0,180.0,171.0,178.0,135.0,129.0
1952-05-01,183.0,2.0,14.0,5.209486152841421,0.0109891215755952,181.0,193.0,180.0,172.0,125.0,121.0
1952-06-01,218.0,35.0,33.0,5.384495062789089,0.1750089099476675,183.0,181.0,193.0,178.0,149.0,135.0
1952-07-01,230.0,12.0,-23.0,5.438079308923196,0.0535842461341067,218.0,183.0,181.0,199.0,149.0,148.0
1952-08-01,242.0,12.0,0.0,5.488937726156687,0.0508584172334911,230.0,218.0,183.0,199.0,149.0,148.0
1952-09-01,209.0,-33.0,-45.0,5.342334251964811,-0.1466034741918758,242.0,230.0,218.0,184.0,158.0,136.0
1952-10-01,191.0,-18.0,15.0,5.25227342804663,-0.090060823918181,209.0,242.0,230.0,162.0,133.0,119.0
1952-11-01,172.0,-19.0,-1.0,5.147494476813453,-0.1047789512331771,191.0,209.0,242.0,146.0,114.0,104.0
1952-12-01,194.0,22.0,41.0,5.267858159063328,0.1203636822498754,172.0,191.0,209.0,166.0,140.0,104.0
1953-01-01,196.0,2.0,-20.0,5.278114659230517,0.0102565001671885,194.0,172.0,191.0,171.0,145.0,104.0
1953-02-01,196.0,0.0,-2.0,5.278114659230517,0.0,196.0,194.0,172.0,180.0,150.0,126.0
1953-03-01,236.0,40.0,40.0,5.4638318050256105,0.1857171457950936,196.0,196.0,194.0,193.0,178.0,141.0
1953-04-01,236.0,0.0,-40.0,5.4638318050256105,0.0,236.0,196.0,196.0,181.0,178.0,135.0
1953-05-01,229.0,-7.0,-7.0,5.43372200355424,-0.0301098014713705,236.0,236.0,196.0,183.0,172.0,125.0
1953-06-01,243.0,14.0,21.0,5.493061443340548,0.0593394397863082,229.0,236.0,236.0,218.0,178.0,149.0
1953-07-01,264.0,21.0,7.0,5.575949103146316,0.0828876598057677,243.0,229.0,236.0,230.0,199.0,149.0
1953-08-01,272.0,8.0,-13.0,5.605802066295998,0.0298529631496817,264.0,243.0,229.0,242.0,199.0,149.0
1953-09-01,272.0,0.0,-8.0,5.605802066295998,0.0,272.0,264.0,243.0,209.0,184.0,158.0
1953-10-01,211.0,-61.0,-61.0,5.351858133476067,-0.2539439328199311,272.0,272.0,264.0,191.0,162.0,133.0
1953-11-01,180.0,-31.0,30.0,5.19295685089021,-0.1589012825858562,211.0,272.0,272.0,172.0,146.0,114.0
1953-12-01,201.0,21.0,52.0,5.303304908059076,0.1103480571688653,180.0,211.0,272.0,194.0,166.0,140.0
1954-01-01,204.0,3.0,-18.0,5.318119993844216,0.0148150857851403,201.0,180.0,211.0,196.0,171.0,145.0
1954-02-01,188.0,-16.0,-19.0,5.236441962829949,-0.0816780310142668,204.0,201.0,180.0,196.0,180.0,150.0
1954-03-01,235.0,47.0,63.0,5.459585514144159,0.2231435513142097,188.0,204.0,201.0,236.0,193.0,178.0
1954-04-01,227.0,-8.0,-55.0,5.424950017481403,-0.034635496662756,235.0,188.0,204.0,236.0,181.0,178.0
1954-05-01,227.0,0.0,8.0,5.424950017481403,0.0,227.0,235.0,188.0,229.0,183.0,172.0
1954-06-01,227.0,0.0,0.0,5.424950017481403,0.0,227.0,227.0,235.0,243.0,218.0,178.0
1954-07-01,227.0,0.0,0.0,5.424950017481403,0.0,227.0,227.0,227.0,264.0,230.0,199.0
1954-08-01,293.0,66.0,66.0,5.680172609017068,0.2552225915356647,227.0,227.0,227.0,272.0,242.0,199.0
1954-09-01,259.0,-34.0,-100.0,5.556828061699537,-0.1233445473175303,293.0,227.0,227.0,272.0,209.0,184.0
1954-10-01,259.0,0.0,34.0,5.556828061699537,0.0,259.0,293.0,227.0,211.0,191.0,162.0
1954-11-01,203.0,-56.0,-56.0,5.313205979041787,-0.2436220826577502,259.0,259.0,293.0,180.0,172.0,146.0
1954-12-01,229.0,26.0,82.0,5.43372200355424,0.1205160245124528,203.0,259.0,259.0,201.0,194.0,166.0
1955-01-01,242.0,13.0,-13.0,5.488937726156687,0.0552157226024467,229.0,203.0,259.0,204.0,196.0,171.0
1955-02-01,242.0,0.0,-13.0,5.488937726156687,0.0,242.0,229.0,203.0,188.0,196.0,180.0
1955-03-01,267.0,25.0,25.0,5.58724865840025,0.0983109322435629,242.0,242.0,229.0,235.0,236.0,193.0
1955-04-01,269.0,2.0,-23.0,5.594711379601839,0.0074627212015894,267.0,242.0,242.0,227.0,236.0,181.0
1955-05-01,270.0,1.0,-1.0,5.598421958998375,0.0037105793965359,269.0,267.0,242.0,227.0,229.0,183.0
1955-06-01,315.0,45.0,44.0,5.752572638825633,0.154150679827258,270.0,269.0,267.0,227.0,243.0,218.0
1955-07-01,315.0,0.0,-45.0,5.752572638825633,0.0,315.0,270.0,269.0,227.0,264.0,230.0
1955-08-01,347.0,32.0,32.0,5.849324779946859,0.0967521411212262,315.0,315.0,270.0,293.0,272.0,242.0
1955-09-01,312.0,-35.0,-67.0,5.7430031878094825,-0.1063215921373768,347.0,315.0,315.0,259.0,272.0,209.0
1955-10-01,274.0,-38.0,-3.0,5.613128106388071,-0.129875081421412,312.0,347.0,315.0,259.0,211.0,191.0
1955-11-01,274.0,0.0,38.0,5.613128106388071,0.0,274.0,312.0,347.0,203.0,180.0,172.0
1955-12-01,278.0,4.0,4.0,5.627621113690637,0.0144930073025664,274.0,274.0,312.0,229.0,201.0,194.0
1956-01-01,284.0,6.0,2.0,5.648974238161206,0.0213531244705693,278.0,274.0,274.0,242.0,204.0,196.0
1956-02-01,277.0,-7.0,-13.0,5.6240175061873385,-0.0249567319738677,284.0,278.0,274.0,242.0,188.0,196.0
1956-03-01,317.0,40.0,47.0,5.75890177387728,0.1348842676899417,277.0,284.0,278.0,267.0,235.0,236.0
1956-04-01,313.0,-4.0,-44.0,5.746203190540153,-0.0126985833371273,317.0,277.0,284.0,269.0,227.0,236.0
1956-05-01,318.0,5.0,9.0,5.762051382780177,0.0158481922400239,313.0,317.0,277.0,270.0,227.0,229.0
1956-06-01,374.0,56.0,51.0,5.924255797414532,0.1622044146343553,318.0,313.0,317.0,315.0,227.0,243.0
1956-07-01,413.0,39.0,-17.0,6.023447592961033,0.0991917955465009,374.0,318.0,313.0,315.0,227.0,264.0
1956-08-01,405.0,-8.0,-47.0,6.003887067106539,-0.0195605258544944,413.0,374.0,318.0,347.0,293.0,272.0
1956-09-01,355.0,-50.0,-42.0,5.872117789475416,-0.1317692776311227,405.0,413.0,374.0,312.0,259.0,272.0
1956-10-01,306.0,-49.0,1.0,5.723585101952381,-0.1485326875230352,355.0,405.0,413.0,274.0,259.0,211.0
1956-11-01,306.0,0.0,49.0,5.723585101952381,0.0,306.0,355.0,405.0,274.0,203.0,180.0
1956-12-01,306.0,0.0,0.0,5.723585101952381,0.0,306.0,306.0,355.0,278.0,229.0,201.0
1957-01-01,315.0,9.0,9.0,5.752572638825633,0.0289875368732523,306.0,306.0,306.0,284.0,242.0,204.0
1957-02-01,315.0,0.0,-9.0,5.752572638825633,0.0,315.0,306.0,306.0,277.0,242.0,188.0
1957-03-01,356.0,41.0,41.0,5.87493073085203,0.1223580920263973,315.0,315.0,306.0,317.0,267.0,235.0
1957-04-01,348.0,-8.0,-49.0,5.8522024797744745,-0.0227282510775559,356.0,315.0,315.0,313.0,269.0,227.0
1957-05-01,348.0,0.0,8.0,5.8522024797744745,0.0,348.0,356.0,315.0,318.0,270.0,227.0
1957-06-01,422.0,74.0,74.0,6.045005314036012,0.1928028342615375,348.0,348.0,356.0,374.0,315.0,227.0
1957-07-01,465.0,43.0,-31.0,6.142037405587356,0.0970320915513438,422.0,348.0,348.0,413.0,315.0,227.0
1957-08-01,467.0,2.0,-41.0,6.1463292576688975,0.0042918520815415,465.0,422.0,348.0,405.0,347.0,293.0
1957-09-01,404.0,-63.0,-65.0,6.001414877961151,-0.144914379707747,467.0,465.0,422.0,355.0,312.0,259.0
1957-10-01,347.0,-57.0,6.0,5.849324779946859,-0.1520900980142912,404.0,467.0,465.0,306.0,274.0,259.0
1957-11-01,305.0,-42.0,15.0,5.720311776607412,-0.1290130033394474,347.0,404.0,467.0,306.0,274.0,203.0
1957-12-01,336.0,31.0,73.0,5.817111159963204,0.0967993833557923,305.0,347.0,404.0,306.0,278.0,229.0
1958-01-01,340.0,4.0,-27.0,5.828945617610208,0.0118344576470033,336.0,305.0,347.0,315.0,284.0,242.0
1958-02-01,318.0,-22.0,-26.0,5.762051382780177,-0.0668942348300305,340.0,336.0,305.0,315.0,277.0,242.0
1958-03-01,362.0,44.0,66.0,5.891644211825772,0.1295928290455945,318.0,340.0,336.0,356.0,317.0,267.0
1958-04-01,348.0,-14.0,-58.0,5.8522024797744745,-0.0394417320512969,362.0,318.0,340.0,348.0,313.0,269.0
1958-05-01,363.0,15.0,29.0,5.8944028342648505,0.0422003544903759,348.0,362.0,318.0,348.0,318.0,270.0
1958-06-01,435.0,72.0,57.0,6.075346031088684,0.1809431968238337,363.0,348.0,362.0,422.0,374.0,315.0
1958-07-01,491.0,56.0,-16.0,6.19644412779452,0.1210980967058361,435.0,363.0,348.0,465.0,413.0,315.0
1958-08-01,505.0,14.0,-42.0,6.22455842927536,0.0281143014808398,491.0,435.0,363.0,467.0,405.0,347.0
1958-09-01,404.0,-101.0,-115.0,6.001414877961151,-0.2231435513142097,505.0,491.0,435.0,404.0,355.0,312.0
1958-10-01,404.0,0.0,101.0,6.001414877961151,0.0,404.0,505.0,491.0,347.0,306.0,274.0
1958-11-01,310.0,-94.0,-94.0,5.736572297479192,-0.2648425804819583,404.0,404.0,505.0,305.0,306.0,274.0
1958-12-01,337.0,27.0,121.0,5.820082930352362,0.0835106328731694,310.0,404.0,404.0,336.0,306.0,278.0
